customer_id,signup_date,plan_type,monthly_charge,tenure_months,churn_flag,churn_date,churn_reason,usage_frequency,support_tickets_raised,last_login_date,payment_method,region,age_group,acquisition_channel,upsell_count,downsell_count,discount_applied,discount_pct 
C05840,2024-10-08,Basic,23.05,4,1,2024-11-24,billing,5,5.0,10/08/2024,ACH,Latin America,18-24,Paid Ads,1,1,1,0.055
C05841,2024-12-10,Standard,36.65,1,1,12/29/2024,price sensitivity,12,2.0,"Dec 10, 2024",ACH,North America,55+,Referral,4,0,1,0.004
C05842,30-06-2025,Basic,17.78,1,1,"Jun 30, 2025",billing,8,0.0,"Jun 30, 2025",Card,APAC,45-54,Organic Search,2,0,1,0.28
C05843,20-05-2024,Premium,101.19,13,0,,,13,2.0,2025-06-01,Card,Latin America,55+,Referral,3,0,1,0.051
C05844,2023-01-07,Standard,39.58,19,1,02-12-2023,billing,12,1.0,11/11/2023,PayPal,North America,25-34,Email,5,0,1,0.233
C05845,"Mar 07, 2025",Standard,35.89,3,0,,,13,3.0,2025-05-25,Card,APAC,25-34,Partnerships,4,0,1,0.037
C05846,05/27/2023,Standard,35.53,14,1,2024-01-29,billing,10,3.0,29-12-2023,Card,Latin America,25-34,Direct,2,0,1,0.044
C05847,2023-04-21,Basic,21.58,13,1,2024-01-16,competitor,8,3.0,"Dec 16, 2023",Wallet,North America,25-34,Direct,3,1,1,0.018
C05848,2024-09-06,Basic,15.72,8,1,2025-04-03,billing,7,4.0,2025-02-10,Wallet,Europe,18-24,Direct,3,2,1,0.004
C05849,04-07-2024,Standard,42.07,11,1,2025-03-14,billing,10,0.0,03/06/2025,Card,APAC,18-24,Referral,3,0,1,0.005
C05850,2023-02-24,Standard,45.61,28,0,,,9,1.0,06/17/2025,Card,APAC,35-44,Paid Ads,2,0,1,0.03
C05851,06/04/2023,Standard,38.47,24,0,,,11,0.0,05/27/2025,Card,North America,18-24,Paid Ads,5,0,1,0.017
C05852,2024-06-21,Basic,22.95,12,1,"May 15, 2025",billing,10,2.0,18-04-2025,Card,Latin America,18-24,Organic Search,3,0,1,0.041
C05853,21-08-2023,Standard,38.59,11,1,2024-01-02,price sensitivity,12,1.0,14-12-2023,Wallet,APAC,35-44,Referral,5,0,1,0.005
C05854,"Sep 15, 2024",Basic,16.25,1,1,2024-10-12,competitor,9,1.0,10/06/2024,Card,APAC,35-44,Referral,2,0,1,0.055
C05855,"Jan 11, 2024",Basic,12.34,17,0,,,7,0.0,06/03/2025,Card,North America,45-54,Organic Search,5,0,1,0.012
C05856,"Jun 20, 2024",Premium,81.75,6,1,10/25/2024,billing,14,1.0,07-10-2024,PayPal,Europe,35-44,Paid Ads,4,0,1,0.13
C05857,"Mar 09, 2024",Standard,40.78,15,0,,,16,0.0,"May 26, 2025",Card,APAC,25-34,Partnerships,4,0,1,
C05858,2023-11-30,Standard,44.89,19,0,,,10,1.0,06/15/2025,Wallet,North America,35-44,Paid Ads,4,0,1,0.251
C05859,2023-11-09,Premium,87.85,19,0,,,16,0.0,05/31/2025,Card,Europe,35-44,Paid Ads,4,0,1,0.199
C05860,2024-09-27,Basic,27.27,9,0,,,6,2.0,2025-06-27,Card,Europe,25-34,Organic Search,3,0,1,0.062
C05861,14-04-2024,Premium,73.19,14,0,,,13,0.0,2025-06-06,Wallet,Europe,18-24,Organic Search,4,0,1,0.05
C05862,2024-06-25,Standard,41.14,12,1,"Dec 31, 2024",billing,4,2.0,2024-11-06,Card,Latin America,55+,Direct,2,1,1,0.097
C05863,"Jun 10, 2024",Standard,34.87,12,0,,,12,0.0,03-06-2025,ACH,North America,18-24,Organic Search,4,0,1,0.187
C05864,09-07-2023,Basic,22.72,16,1,08/04/2024,billing,5,1.0,2024-07-09,Card,Latin America,25-34,Paid Ads,4,1,1,0.167
C05865,2025-04-12,Basic,15.29,2,1,2025-05-16,billing,7,3.0,2025-04-18,ACH,North America,25-34,Email,0,0,1,0.019
C05866,05/28/2024,Standard,44.48,6,1,2024-10-14,,9,1.0,2024-09-24,Card,APAC,55+,Referral,1,0,1,0.051
C05867,2024-10-16,Basic,16.05,8,0,,,9,1.0,2025-06-12,PayPal,Europe,35-44,Direct,4,0,1,0.061
C05868,2025-03-15,Basic,22.07,3,0,,,8,2.0,2025-06-07,Wallet,North America,55+,Direct,1,0,1,0.043
C05869,2025-04-23,Standard,46.24,2,0,,,12,0.0,2025-06-10,Card,APAC,45-54,Organic Search,5,0,1,0.047
C05870,08/31/2024,Standard,29.68,10,1,"Apr 13, 2025",billing,8,4.0,03/03/2025,Card,Latin America,45-54,Paid Ads,3,0,1,0.024
C05871,2024-12-18,Basic,13.61,5,1,02/28/2025,billing,3,3.0,2025-02-24,ACH,North America,25-34,Paid Ads,1,4,1,0.047
C05872,03/06/2024,Standard,40.41,15,0,,,13,0.0,2025-05-27,Wallet,North America,25-34,Organic Search,5,0,1,0.066
C05873,2024-11-03,Premium,80.28,7,1,2025-04-06,billing,12,0.0,03/19/2025,Card,Europe,45-54,Organic Search,3,0,1,0.241
C05874,10/21/2023,Standard,37.25,20,0,,,11,1.0,06/06/2025,Wallet,APAC,55+,Direct,3,0,1,0.018
C05875,11-10-2024,Standard,36.14,8,0,,,10,0.0,2025-06-04,PayPal,North America,45-54,Organic Search,2,0,1,0.078
C05876,03/20/2023,Standard,33.87,16,1,2023-11-01,no usage,7,4.0,02-10-2023,ACH,APAC,55+,Organic Search,2,0,1,0.054
C05877,04/13/2025,Basic,20.32,2,0,,,11,1.0,07-06-2025,Card,North America,35-44,Referral,2,0,1,0.035
C05878,08/12/2023,Basic,15.14,22,0,,,8,,2025-06-03,Card,Latin America,35-44,Referral,4,0,1,0.039
C05879,2024-08-21,Premium,82.66,10,0,,,16,1.0,2025-06-14,ACH,Europe,35-44,Direct,4,0,1,0.041
C05880,01/11/2023,Standard,35.55,22,1,11/19/2023,billing,8,0.0,2023-11-03,ACH,North America,25-34,Organic Search,3,0,1,0.062
C05881,2023-05-23,Standard,36.46,25,0,,,13,2.0,12-06-2025,Card,APAC,18-24,Direct,4,1,1,0.049
C05882,06/18/2025,Premium,91.16,1,0,,,18,0.0,2025-06-21,Card,North America,25-34,Partnerships,5,0,1,0.298
C05883,30-01-2025,Basic,22.82,5,1,04/22/2025,competitor,8,3.0,03/22/2025,PayPal,APAC,18-24,Referral,2,0,1,0.284
C05884,2023-07-22,Basic,15.01,23,0,,,9,1.0,19-06-2025,Card,North America,18-24,Partnerships,2,1,1,0.073
C05885,2023-04-30,Standard,33.76,26,0,,,13,0.0,"Jun 20, 2025",Card,North America,25-34,Paid Ads,1,0,1,0.07
C05886,13-01-2025,Basic,22.11,5,0,,,5,0.0,2025-05-30,Card,APAC,35-44,Organic Search,1,0,1,0.002
C05887,2025-06-22,Standard,30.4,1,0,,,9,0.0,22-06-2025,Card,Latin America,35-44,Paid Ads,2,0,1,0.124
C05888,06/03/2023,Premium,93.54,24,0,,,18,1.0,05/30/2025,Card,North America,35-44,Referral,5,0,1,0.03
C05889,2024-08-28,Standard,39.81,5,1,2024-12-02,support issues,11,2.0,11/12/2024,Card,Europe,45-54,Partnerships,5,0,1,0.055
C05890,16-09-2023,Basic,16.69,12,1,"May 17, 2024",support issues,2,1.0,01-05-2024,Card,North America,25-34,Paid Ads,0,4,1,0.045
C05891,11/09/2024,Standard,39.06,7,0,,,10,0.0,"May 26, 2025",PayPal,APAC,25-34,Paid Ads,2,0,1,0.228
C05892,17-01-2024,Basic,24.44,16,1,2024-07-09,competitor,5,2.0,2024-06-23,Card,North America,35-44,Email,5,0,1,0.049
C05893,2023-04-25,Premium,57.69,26,0,,,12,0.0,2025-06-18,Card,Europe,18-24,Paid Ads,5,0,1,0.045
C05894,"Oct 23, 2023",Basic,23.11,14,1,2024-06-30,no usage,6,3.0,2024-05-30,PayPal,North America,35-44,Direct,3,0,1,0.068
C05895,2024-05-06,Premium,90.95,13,1,2024-10-26,billing,10,2.0,10/04/2024,Card,Latin America,45-54,Paid Ads,3,0,1,0.069
C05896,2024-12-29,Standard,37.07,6,0,,,13,1.0,2025-06-22,Wallet,APAC,25-34,Email,4,1,1,0.013
C05897,2023-01-20,Standard,38.57,29,0,,,10,2.0,2025-06-10,Card,APAC,45-54,Organic Search,5,0,1,0.172
C05898,05/23/2025,Standard,39.82,1,0,,,11,1.0,2025-06-13,Wallet,North America,25-34,Direct,3,0,1,0.134
C05899,2024-08-15,Basic,21.93,10,0,,,9,3.0,03-06-2025,ACH,North America,35-44,Referral,3,0,1,0.057
C05900,03/09/2025,Standard,34.62,3,0,,,11,1.0,2025-06-05,Wallet,North America,45-54,Email,2,0,1,0.002
C05901,2025-04-28,Premium,78.85,2,0,,,13,1.0,06/25/2025,ACH,APAC,45-54,Email,3,0,1,0.243
C05902,2023-05-21,Premium,78.0,25,0,,,16,0.0,2025-06-07,Card,North America,35-44,Partnerships,5,0,1,0.059
C05903,2023-03-27,Basic,21.72,27,0,,,6,0.0,2025-06-22,PayPal,Latin America,35-44,Organic Search,2,0,1,0.062
C05904,"Dec 09, 2024",Standard,55.05,1,1,2024-12-29,billing,13,1.0,2024-12-09,Card,North America,18-24,Referral,4,0,1,0.066
C05905,2023-06-21,Premium,71.66,24,0,,,15,0.0,2025-06-10,Card,APAC,35-44,Partnerships,5,0,1,0.023
C05906,2023-05-15,Premium,79.79,25,0,,,16,0.0,2025-06-07,Card,Europe,35-44,Direct,5,0,1,0.064
C05907,2024-03-03,Standard,34.44,15,0,,,14,0.0,2025-06-02,PayPal,Europe,18-24,Partnerships,2,0,1,0.079
C05908,2025-04-13,Basic,17.04,2,1,2025-05-21,product dissatisfaction,8,3.0,2025-04-23,ACH,APAC,18-24,Partnerships,1,0,1,
C05909,26-12-2024,Premium,68.24,6,0,,,13,0.0,2025-06-19,PayPal,APAC,55+,Paid Ads,4,0,1,0.048
C05910,2024-04-17,Basic,12.88,9,1,"Oct 31, 2024",billing,5,0.0,2024-09-30,Card,Europe,25-34,Organic Search,2,0,1,
C05911,"Jun 29, 2023",Basic,23.73,14,1,2024-04-13,billing,3,4.0,03/09/2024,Wallet,Latin America,55+,Paid Ads,0,0,1,0.229
C05912,2023-11-03,Standard,41.14,19,0,,,12,0.0,"May 29, 2025",PayPal,Latin America,25-34,Direct,2,0,1,0.001
C05913,19-09-2024,Basic,19.37,9,1,2025-06-07,price sensitivity,9,2.0,2025-05-10,Card,Europe,25-34,Referral,3,0,1,0.017
C05914,05/24/2023,Premium,70.26,25,0,,,17,0.0,2025-06-09,Card,North America,35-44,Organic Search,5,0,1,0.012
C05915,23-04-2024,Basic,18.7,9,1,31-12-2024,no usage,2,3.0,2024-11-23,Card,Latin America,35-44,Direct,0,1,1,0.053
C05916,2023-01-11,Standard,32.06,29,0,,,13,2.0,"May 31, 2025",Card,Latin America,35-44,Organic Search,1,0,1,0.003
C05917,2023-10-24,Premium,78.73,20,0,,,15,0.0,2025-06-16,Card,North America,25-34,Paid Ads,5,0,1,0.077
C05918,2023-08-15,Premium,82.34,22,0,,,14,0.0,2025-06-13,Card,North America,35-44,Referral,2,0,1,0.074
C05919,09/13/2024,Premium,73.57,9,0,,,16,1.0,29-05-2025,Card,Latin America,35-44,Referral,5,0,1,0.19
C05920,04/13/2025,Premium,71.43,2,1,05/08/2025,competitor,15,0.0,04/15/2025,ACH,North America,25-34,Organic Search,3,0,1,0.07
C05921,"May 14, 2023",Basic,17.03,15,1,"Jan 25, 2024",billing,11,2.0,23-12-2023,Card,Latin America,35-44,Direct,3,0,1,0.196
C05922,"Dec 28, 2024",Premium,87.15,6,0,,,13,1.0,2025-06-21,PayPal,Latin America,25-34,Partnerships,3,1,1,
C05923,2024-08-21,Premium,81.02,10,0,,,17,0.0,2025-06-03,Card,North America,25-34,Direct,5,0,1,0.055
C05924,03-06-2025,Standard,29.36,1,0,,,12,2.0,2025-06-30,Card,North America,25-34,Email,1,0,1,0.069
C05925,"Apr 11, 2025",Basic,21.89,2,1,2025-05-23,no usage,7,1.0,2025-04-24,PayPal,North America,25-34,Paid Ads,1,0,1,0.276
C05926,"Apr 02, 2023",Basic,21.17,18,1,2023-11-09,no usage,3,3.0,2023-10-12,Card,North America,45-54,Organic Search,2,1,1,0.051
C05927,2024-11-08,Standard,40.12,7,0,,,9,0.0,"Jun 04, 2025",Card,Europe,55+,Organic Search,0,0,1,0.063
C05928,2024-06-24,Standard,48.87,8,1,"Jan 14, 2025",billing,10,1.0,2024-12-22,Wallet,Latin America,18-24,Direct,2,0,1,0.061
C05929,2023-04-14,Basic,19.1,15,1,"Jan 27, 2024",price sensitivity,10,1.0,09-01-2024,Card,APAC,25-34,Organic Search,2,0,1,0.059
C05930,"Aug 23, 2023",Basic,20.72,22,0,,,7,1.0,"Jun 12, 2025",PayPal,North America,55+,Email,4,0,1,0.052
C05931,25-04-2025,Standard,41.82,2,1,2025-06-10,price sensitivity,10,0.0,05/18/2025,Wallet,Latin America,25-34,Direct,3,0,1,0.283
C05932,10-05-2024,Basic,22.51,13,0,,,2,4.0,05/29/2025,Card,North America,25-34,Partnerships,0,0,1,0.062
C05933,11/05/2023,Premium,76.77,19,0,,,14,0.0,05/27/2025,PayPal,APAC,35-44,Referral,2,0,1,0.081
C05934,2023-10-20,Basic,16.42,17,1,12/12/2024,billing,10,3.0,11/18/2024,ACH,North America,25-34,Direct,3,0,1,0.01
C05935,"Feb 03, 2025",Basic,22.89,4,0,,,4,4.0,"May 30, 2025",Wallet,Europe,35-44,Referral,1,0,1,0.078
C05936,"Sep 16, 2023",Basic,22.69,14,1,09/08/2024,product dissatisfaction,7,2.0,2024-08-04,Card,Europe,55+,Referral,5,0,1,0.07
C05937,2023-05-25,Premium,91.75,25,0,,,16,1.0,2025-06-14,PayPal,North America,35-44,Partnerships,5,0,1,0.043
C05938,2024-06-07,Premium,83.16,7,1,11/14/2024,,15,1.0,10/28/2024,Card,APAC,35-44,Organic Search,2,0,1,0.072
C05939,24-06-2025,Basic,12.4,1,1,2025-06-30,no usage,3,3.0,2025-06-24,Card,North America,25-34,Email,0,0,1,0.043
C05940,17-06-2023,Basic,19.66,24,0,,,10,1.0,06/07/2025,PayPal,North America,25-34,Direct,5,0,1,0.127
C05941,"Aug 21, 2023",Standard,39.2,22,0,,,12,0.0,2025-06-11,Wallet,Latin America,55+,Direct,4,0,1,0.067
C05942,"Mar 03, 2024",Basic,23.92,9,1,08/03/2024,price sensitivity,3,4.0,03-07-2024,Card,Europe,55+,Organic Search,2,1,1,0.031
C05943,02-07-2023,Standard,45.35,23,0,,,9,0.0,2025-05-19,Card,North America,45-54,Organic Search,3,0,1,0.193
C05944,08/16/2024,Basic,21.45,10,0,,,11,1.0,"Jun 13, 2025",Wallet,North America,18-24,Organic Search,3,0,1,0.064
C05945,2023-08-20,Standard,26.56,22,0,,,9,0.0,"Jun 17, 2025",Card,North America,45-54,Direct,4,0,1,0.138
C05946,04/27/2023,Basic,15.7,22,1,12/29/2024,no usage,8,3.0,02-11-2024,Card,APAC,18-24,Organic Search,5,0,1,0.05
C05947,27-08-2023,Standard,36.81,15,1,2024-10-11,product dissatisfaction,11,1.0,"Sep 12, 2024",Card,Europe,35-44,Email,4,0,1,0.023
C05948,28-04-2025,Standard,36.95,2,1,2025-06-07,billing,12,0.0,"May 11, 2025",Wallet,North America,35-44,Email,5,0,1,0.063
C05949,"May 02, 2025",Basic,19.67,1,1,2025-05-17,no usage,8,3.0,"May 02, 2025",Wallet,Europe,25-34,Organic Search,1,0,1,0.007
C05950,"Apr 06, 2024",Basic,24.92,14,1,2025-04-02,billing,8,2.0,2025-02-26,Card,APAC,25-34,Direct,2,0,1,0.249
C05951,"Jan 01, 2024",Basic,22.12,12,1,10/14/2024,billing,4,3.0,"Sep 22, 2024",PayPal,APAC,45-54,Paid Ads,2,1,1,0.057
C05952,2025-01-17,Basic,15.32,2,1,2025-03-15,billing,3,1.0,"Mar 01, 2025",Card,North America,55+,Paid Ads,1,0,1,0.07
C05953,06/27/2023,Premium,70.71,12,1,2023-11-08,billing,8,0.0,"Nov 03, 2023",Card,Latin America,25-34,Organic Search,2,0,1,0.09
C05954,19-08-2024,Basic,15.32,9,1,"Dec 24, 2024",competitor,8,1.0,2024-11-04,ACH,North America,18-24,Partnerships,5,0,1,0.06
C05955,12-09-2024,Basic,18.53,6,1,2025-01-17,no usage,6,1.0,12/24/2024,Card,North America,35-44,Email,5,0,1,0.202
C05956,09-10-2024,Basic,22.22,8,1,2025-04-14,billing,10,3.0,2025-03-08,Card,APAC,25-34,Organic Search,4,0,1,0.05
C05957,2023-07-18,Standard,44.78,13,1,2024-05-31,no usage,10,0.0,"May 08, 2024",Card,APAC,25-34,Paid Ads,3,0,1,0.055
C05958,15-10-2024,Premium,75.24,8,0,,,16,0.0,15-06-2025,Card,North America,25-34,Referral,5,0,1,0.013
C05959,2024-07-12,Standard,38.82,11,0,,,13,1.0,2025-06-11,Card,APAC,25-34,Referral,1,0,1,0.059
C05960,03/09/2025,Standard,49.05,3,1,"May 15, 2025",price sensitivity,8,3.0,2025-04-04,Wallet,Latin America,25-34,Organic Search,1,0,1,0.27
C05961,2023-06-09,Premium,64.15,24,0,,,11,2.0,2025-06-03,Card,Latin America,55+,Partnerships,5,0,1,0.078
C05962,13-07-2024,Basic,21.55,11,0,,,7,3.0,2025-06-08,ACH,Latin America,45-54,Email,0,0,1,0.162
C05963,2025-01-26,Premium,84.3,5,0,,,11,1.0,15-06-2025,Card,Europe,35-44,Paid Ads,3,0,1,0.079
C05964,2023-09-11,Standard,37.22,21,0,,,14,1.0,2025-06-06,PayPal,APAC,18-24,Partnerships,5,0,1,0.02
C05965,2024-11-09,Basic,18.93,1,1,12/01/2024,support issues,4,2.0,2024-11-09,Card,North America,35-44,Direct,2,2,1,0.033
C05966,2023-04-01,Standard,41.52,17,1,25-12-2023,price sensitivity,10,1.0,11/30/2023,Wallet,Europe,25-34,Direct,5,0,1,0.046
C05967,2024-10-16,Basic,17.82,8,1,04/19/2025,billing,10,4.0,19-03-2025,Card,North America,45-54,Partnerships,3,0,1,0.038
C05968,"Jul 06, 2024",Basic,16.45,9,1,"Dec 25, 2024",billing,13,1.0,"Nov 28, 2024",Card,APAC,35-44,Referral,5,0,1,0.057
C05969,2023-06-25,Premium,71.87,24,0,,,20,0.0,"Jun 19, 2025",Card,North America,35-44,Referral,4,0,1,0.054
C05970,03/02/2023,Basic,26.45,16,1,"Mar 25, 2024",price sensitivity,5,2.0,2024-02-22,Card,Europe,25-34,Paid Ads,3,1,1,0.029
C05971,"Nov 10, 2024",Standard,36.36,7,0,,,10,3.0,2025-06-06,Card,Latin America,45-54,Direct,2,0,1,0.093
C05972,2023-08-09,Premium,81.01,22,0,,,14,0.0,2025-05-23,PayPal,North America,45-54,Organic Search,5,0,1,0.039
C05973,03/29/2024,Standard,43.71,15,1,2025-01-16,support issues,8,1.0,2024-12-16,Card,North America,25-34,Organic Search,2,1,1,0.049
C05974,02/25/2023,Basic,18.15,28,0,,,6,2.0,2025-06-21,ACH,North America,55+,Referral,4,0,1,0.056
C05975,"May 28, 2025",Standard,39.21,1,0,,,9,0.0,2025-06-27,ACH,Latin America,25-34,Paid Ads,3,0,1,0.049
C05976,2024-05-15,Premium,84.03,13,0,,,16,0.0,07-06-2025,Card,North America,18-24,Organic Search,1,0,1,0.006
C05977,2025-04-29,Basic,15.61,2,1,2025-05-24,billing,9,1.0,04/29/2025,PayPal,Europe,45-54,Organic Search,5,0,1,0.06
C05978,27-05-2023,Basic,12.85,22,1,06/23/2024,billing,6,1.0,"Jun 03, 2024",Card,Europe,35-44,Partnerships,5,0,1,0.134
C05979,07-07-2023,Standard,34.62,23,0,,,9,0.0,2025-05-28,Wallet,APAC,18-24,Direct,5,1,1,0.226
C05980,2024-07-10,Premium,96.28,11,0,,,16,1.0,"May 25, 2025",PayPal,Latin America,18-24,Paid Ads,3,1,1,0.103
C05981,2024-07-05,Basic,16.7,11,0,,,7,2.0,,PayPal,North America,18-24,Partnerships,5,1,1,0.018
C05982,2024-12-22,Basic,19.52,6,0,,,8,1.0,06/22/2025,Card,APAC,25-34,Partnerships,4,0,1,0.071
C05983,"Apr 26, 2025",Premium,65.74,2,0,,,18,0.0,2025-06-14,PayPal,APAC,25-34,Organic Search,5,0,1,0.207
C05984,"Jan 19, 2025",Basic,24.37,1,1,13-02-2025,no usage,5,4.0,01/19/2025,Wallet,Latin America,18-24,Referral,1,1,1,0.004
C05985,"May 08, 2023",Basic,17.8,14,1,25-01-2024,billing,2,1.0,"Dec 31, 2023",Card,Europe,35-44,Paid Ads,0,2,1,0.064
C05986,2023-10-10,Standard,36.27,20,0,,,13,0.0,06/05/2025,Card,North America,35-44,Referral,2,0,1,0.156
C05987,2025-04-13,Basic,18.47,2,1,2025-06-09,price sensitivity,4,4.0,2025-04-23,PayPal,Latin America,45-54,Direct,2,0,1,0.041
C05988,05/15/2024,Basic,29.05,13,0,,,9,1.0,"May 28, 2025",Card,Europe,55+,Organic Search,4,0,1,0.066
C05989,"Mar 01, 2025",Standard,41.65,3,0,,,13,0.0,21-05-2025,Card,North America,18-24,Referral,2,0,1,0.061
C05990,05/28/2024,Standard,38.06,13,0,,,15,0.0,2025-06-22,ACH,North America,18-24,Paid Ads,2,0,1,0.04
C05991,"Feb 15, 2023",Standard,21.7,28,0,,,15,0.0,06/14/2025,PayPal,North America,18-24,Referral,4,0,1,0.059
C05992,"Mar 07, 2024",Basic,24.41,15,0,,,6,1.0,"Jun 02, 2025",Card,Europe,25-34,Organic Search,1,0,1,0.002
C05993,2025-01-22,Standard,34.83,5,0,,,14,0.0,2025-06-23,Card,North America,35-44,Partnerships,1,0,1,0.04
C05994,08/20/2024,Standard,33.88,10,0,,,10,0.0,2025-06-13,Card,Latin America,18-24,Referral,2,0,1,0.03
C05995,02-05-2023,Premium,71.37,9,1,2024-01-26,,16,1.0,25-12-2023,Card,APAC,35-44,Organic Search,5,0,1,0.105
C05996,11-07-2023,Standard,47.79,16,1,19-04-2024,price sensitivity,11,3.0,"Mar 05, 2024",Card,North America,55+,Direct,2,0,1,0.037
C05997,18-02-2025,Standard,38.75,2,1,"Apr 08, 2025",no usage,9,0.0,2025-03-21,ACH,North America,25-34,Organic Search,1,0,1,0.104
C05998,"Jun 12, 2025",Premium,63.78,1,0,,,16,0.0,2025-06-29,PayPal,North America,18-24,Direct,3,0,1,0.015
C05999,2024-11-17,Premium,76.96,7,0,,,16,0.0,08-06-2025,Wallet,North America,45-54,Referral,3,0,1,0.088
C06000,2023-03-31,Basic,15.67,27,0,,,4,1.0,06/28/2025,Wallet,APAC,45-54,Organic Search,1,0,1,0.004
C06001,"Jul 18, 2024",Premium,82.6,11,0,,,15,1.0,2025-06-10,Wallet,Latin America,18-24,Organic Search,3,0,1,0.067
C06002,2025-01-26,Premium,75.14,5,0,,,13,1.0,"Jun 19, 2025",Card,APAC,35-44,Organic Search,0,2,1,0.06
C06003,2024-08-06,Basic,12.72,10,0,,,8,0.0,06/03/2025,Card,APAC,25-34,Direct,1,0,1,0.128
C06004,2024-06-25,Basic,18.67,8,1,11/11/2024,competitor,6,3.0,"Oct 13, 2024",Card,North America,35-44,Direct,1,0,1,0.271
C06005,2024-03-02,Standard,38.66,11,1,12/15/2024,billing,10,1.0,2024-11-11,ACH,Latin America,45-54,Organic Search,5,0,1,0.049
C06006,"Aug 12, 2023",Standard,31.48,22,0,,,15,0.0,06/01/2025,Wallet,Europe,25-34,Organic Search,2,0,1,
C06007,2023-09-14,Standard,27.24,16,1,05/30/2024,billing,4,4.0,2024-04-09,Card,Europe,25-34,Email,1,1,1,0.059
C06008,"Nov 11, 2024",Standard,40.7,7,0,,,12,1.0,2025-05-31,Card,North America,35-44,Organic Search,3,0,1,0.028
C06009,2023-03-05,Basic,17.88,17,1,2023-11-30,,9,1.0,10/26/2023,Card,North America,35-44,Paid Ads,5,0,1,0.011
C06010,2023-03-19,Basic,18.14,13,1,02/11/2024,billing,5,4.0,01/11/2024,Card,Latin America,55+,Direct,1,1,1,0.055
C06011,2023-12-28,Premium,86.46,18,0,,,15,1.0,06/27/2025,PayPal,Latin America,35-44,Organic Search,4,0,1,0.02
C06012,"Dec 07, 2024",Basic,11.25,6,0,,,9,2.0,29-05-2025,Card,North America,45-54,Email,1,0,1,0.028
C06013,"Aug 22, 2024",Standard,39.36,10,0,,,9,1.0,2025-06-14,Card,North America,45-54,Organic Search,5,0,1,0.035
C06014,06/22/2024,Basic,21.65,12,0,,,6,1.0,06/14/2025,Wallet,Europe,35-44,Partnerships,4,0,1,0.035
C06015,2024-05-02,Standard,37.9,13,0,,,10,1.0,05/28/2025,Card,Latin America,25-34,Paid Ads,4,0,1,0.063
C06016,"Apr 12, 2023",Standard,30.5,26,0,,,11,0.0,"May 31, 2025",Card,Europe,25-34,Organic Search,3,0,1,0.253
C06017,"Oct 30, 2023",Basic,16.36,14,1,11/14/2024,no usage,7,4.0,2024-10-13,PayPal,North America,35-44,Paid Ads,4,0,1,0.068
C06018,03/14/2023,Standard,36.29,27,0,,,13,0.0,31-05-2025,Card,North America,18-24,Email,4,0,1,0.062
C06019,2024-11-22,Standard,29.53,7,0,,,13,1.0,2025-06-07,Card,Latin America,18-24,Referral,2,0,1,0.075
C06020,2024-11-15,Basic,20.49,7,0,,,12,0.0,"Jun 04, 2025",Card,Latin America,18-24,Organic Search,2,0,1,0.028
C06021,2023-08-24,Basic,19.01,20,1,2024-12-03,competitor,6,1.0,11/03/2024,Card,North America,55+,Email,4,2,1,0.046
C06022,09/25/2023,Standard,35.14,14,1,07/25/2024,billing,10,1.0,07/16/2024,Card,Europe,35-44,Organic Search,2,0,1,0.067
C06023,2023-10-17,Standard,44.91,15,1,2025-01-14,support issues,8,3.0,12/06/2024,PayPal,Europe,45-54,Organic Search,4,0,1,0.065
C06024,03/22/2025,Standard,35.87,1,1,2025-04-10,billing,8,2.0,"Mar 22, 2025",Card,Latin America,55+,Organic Search,2,0,1,0.065
C06025,03/21/2024,Standard,47.88,15,0,,,11,2.0,06/20/2025,Wallet,North America,35-44,Partnerships,4,0,1,0.246
C06026,11/26/2024,Basic,17.92,7,1,03/02/2025,support issues,9,1.0,29-01-2025,Card,Latin America,35-44,Organic Search,4,0,1,0.08
C06027,"Feb 14, 2024",Basic,15.18,11,1,"Nov 07, 2024",no usage,4,1.0,2024-10-11,PayPal,APAC,25-34,Organic Search,0,1,1,0.006
C06028,28-09-2024,Standard,33.45,9,0,,,10,1.0,2025-06-18,Wallet,North America,45-54,Email,5,0,1,0.014
C06029,2024-04-26,Standard,39.55,14,0,,,12,0.0,2025-06-20,Card,North America,45-54,Direct,2,0,1,0.035
C06030,12-09-2023,Premium,68.3,21,0,,,16,0.0,2025-06-11,Card,North America,45-54,Paid Ads,5,0,1,0.025
C06031,2025-03-10,Basic,19.58,3,1,2025-05-21,price sensitivity,6,2.0,2025-04-28,PayPal,North America,35-44,Referral,1,1,1,0.019
C06032,10/08/2024,Standard,36.6,8,1,2025-04-20,billing,12,3.0,2025-03-20,Card,APAC,45-54,Organic Search,4,0,1,0.012
C06033,"Dec 02, 2024",Standard,36.46,6,0,,,15,0.0,29-05-2025,PayPal,APAC,25-34,Referral,5,0,1,0.06
C06034,14-05-2025,Basic,18.83,1,1,06/11/2025,billing,5,3.0,2025-05-14,Card,North America,25-34,Paid Ads,3,2,1,0.065
C06035,2023-08-15,Standard,45.03,15,1,"Sep 18, 2024",support issues,7,3.0,08/20/2024,Wallet,APAC,25-34,Direct,2,3,1,0.039
C06036,2023-03-25,Standard,35.74,27,0,,,13,1.0,2025-06-13,Card,North America,18-24,Direct,1,0,1,0.066
